intnr;int_jahr;int_mon;mobil;az;nt;zpalter;Stib;lguelt;x1216;y1216;Bula;gkpol;BIK10;des2018;gew2018;gew2018_hr17;S1;S2_m;S2_j
724707;2017;12;0;40;0;57;2;2;12000;1;6;3;3;0.667;0.348;650.9630405756546;1;3;1960
727822;2017;12;0;40;1;62;4;2;12000;1;7;1;3;0.296;0.238;445.19886108335;1;5;1955
728525;2017;12;0;45;0;49;3;1;NA;NA;7;6;8;0.802;0.767;1434.7375060963423;1;3;1968
730840;2017;12;0;35;0;51;2;1;NA;NA;8;4;10;0.728;1.324;2476.6524877073757;2;3;1966
732150;2017;12;0;38;0;53;2;1;NA;NA;8;3;10;0.267;0.288;538.7280335798521;2;9;1964
734612;2017;12;0;30;0;51;2;3;12300;1;8;6;10;0.296;0.261;488.22228043174096;1;11;1966
741173;2017;12;0;45;0;60;2;1;NA;NA;9;3;10;0.728;0.29;542.4692004797122;1;9;1957
750228;2017;12;0;30;1;55;3;1;NA;NA;9;5;8;0.667;0.304;568.6573687787328;2;7;1962
751190;2017;12;0;25;0;46;2;1;NA;NA;9;3;3;0.472;0.919;1719.0661904857086;2;10;1971
751629;2017;12;0;15;0;66;2;2;12000;1;9;4;10;0.728;0.417;780.0332986208275;1;12;1951
752394;2017;12;0;52;0;44;2;2;12000;1;9;3;5;0.534;1.072;2005.2654583250053;1;1;1973
758396;2017;12;0;55;0;58;1;NA;NA;NA;13;2;3;0.728;1.1;2057.6417949230463;1;11;1959
760434;2017;12;0;35;0;38;2;1;NA;NA;14;4;10;0.534;0.957;1790.14836158305;2;10;1979
767907;2017;12;0;45;0;50;2;2;12000;1;11;7;10;0.572;0.354;662.1865412752348;2;2;1967
771551;2017;12;0;50;1;30;4;NA;NA;NA;2;7;10;1;2.184;4085.354254647212;1;8;1987
771630;2017;12;0;18;1;52;2;1;NA;NA;2;7;10;0.445;0.308;576.1397025784529;2;1;1965
771681;2018;2;0;40;0;46;2;2;12000;1;2;7;10;0.296;0.219;409.65777553467916;2;4;1971
772441;2017;12;0;25;0;54;2;1;NA;NA;3;2;7;0.534;0.684;1279.4790797521487;2;3;1963
774663;2017;12;0;25;0;46;2;2;12000;1;3;4;9;0.534;0.524;980.185727763342;2;2;1971
774965;2017;12;0;35;0;54;3;1;NA;NA;3;4;9;0.534;0.443;828.6684683190086;2;7;1963
775518;2017;12;0;35;0;59;2;1;99999;9;3;3;3;0.243;0.217;405.9166086348191;1;8;1958
776412;2017;12;0;35;1;28;2;3;12300;1;3;4;5;1.145;2.478;4635.305788926644;2;1;1989
777719;2017;12;0;30;0;53;1;NA;NA;NA;4;6;8;1.145;0.498;931.5505580651609;2;1;1964
781011;2017;12;0;40;1;47;1;1;NA;NA;5;4;4;0.296;4.742;8870.306719568258;1;4;1970
782252;2017;12;0;28;0;38;2;1;NA;NA;5;7;10;0.802;0.9;1683.525104937038;2;5;1979
787101;2017;12;0;45;0;45;2;3;12300;1;5;7;10;0.445;0.683;1277.6084963022188;1;4;1972
787455;2017;12;0;48;0;56;2;2;12000;1;5;7;10;1.145;0.919;1719.0661904857086;1;12;1961
790307;2017;12;0;39;0;58;2;1;NA;NA;6;7;10;0.534;0.876;1638.6311021387166;2;4;1959
791781;2017;12;0;50;0;52;4;1;NA;NA;6;3;3;0.445;0.393;735.1392958225065;1;3;1965
793525;2017;12;0;40;0;52;3;2;12000;1;7;2;7;0.296;0.23;430.2341934839097;2;5;1965
793560;2017;12;0;45;0;47;2;1;NA;NA;7;3;7;0.472;1.444;2701.1225016989806;1;2;1970
795389;2017;12;0;25;0;34;2;1;NA;NA;7;3;7;0.534;0.71;1328.1142494503297;2;11;1983
803550;2017;12;0;40;0;26;2;1;NA;NA;9;7;10;0.572;0.224;419.0106927843294;1;5;1991
803682;2017;12;0;50;0;47;2;1;NA;NA;9;7;10;0.728;0.393;735.1392958225065;2;9;1970
805094;2017;12;0;50;0;63;4;1;NA;NA;9;3;4;0.445;0.303;566.7867853288027;1;9;1954
805647;2017;12;0;50;0;56;4;2;12000;1;9;3;7;0.667;2.279;4263.059682390565;1;11;1961
806609;2017;12;0;13;0;55;2;2;12000;1;9;3;3;1;0.831;1554.4548468918647;2;1;1962
807322;2017;12;0;30;0;45;2;1;NA;NA;9;2;2;0.534;0.318;594.8455370777533;2;3;1972
807475;2017;12;0;42;0;53;3;1;NA;NA;9;7;10;0.296;0.207;387.21077413551865;2;4;1964
808039;2017;12;0;45;0;58;2;1;NA;NA;9;2;9;0.296;0.208;389.0813575854487;2;8;1959
809368;2017;12;0;41;0;32;3;2;12000;1;9;3;9;0.728;0.778;1455.3139240455728;1;3;1985
812370;2017;12;0;40;0;41;2;1;NA;NA;12;1;5;0.296;0.522;976.4445608634819;1;12;1976
813408;2017;12;0;55;0;59;2;1;NA;NA;13;2;7;0.534;0.798;1492.7255930441736;1;3;1958
819207;2018;1;0;52;0;52;2;2;12000;1;16;6;8;0.802;0.529;989.5386450129923;1;9;1965
823530;2018;1;0;42;0;44;2;1;NA;NA;3;4;7;1;1.717;3211.791783529882;1;3;1973
823799;2017;12;0;42;0;50;2;1;12000;1;3;3;5;1;1.895;3544.7556376174293;2;8;1967
826837;2018;1;0;40;0;60;2;1;NA;NA;4;7;10;2;2.235;4180.754010593644;2;6;1957
827027;2017;12;0;12;1;72;5;1;NA;NA;5;4;10;0.296;0.24;448.94002798321003;2;4;1945
827291;2017;12;0;36;0;50;2;2;12000;1;5;6;10;0.728;0.912;1705.9721063361983;1;7;1967
833460;2017;12;0;40;0;61;3;1;NA;NA;5;5;6;0.267;0.296;553.6927011792924;1;2;1956
837643;2017;12;0;20;1;46;2;1;NA;NA;7;2;9;0.802;1.652;3090.203859284429;2;12;1971
839444;2017;12;0;40;0;37;2;1;NA;NA;8;7;10;0.728;0.839;1569.419514491305;1;9;1980
843707;2018;1;0;40;0;56;2;1;12000;1;9;7;10;0.296;0.207;387.21077413551865;2;8;1961
843930;2017;12;0;40;0;38;2;1;NA;NA;9;4;9;0.267;0.428;800.6097165700579;2;10;1979
844219;2017;12;0;50;0;59;4;1;NA;NA;9;3;9;0.296;0.211;394.69310793523886;2;1;1958
848330;2017;12;0;30;1;43;2;1;NA;NA;11;7;10;0.267;0.201;375.98727343593845;2;6;1974
851887;2017;12;0;40;0;63;2;1;NA;NA;14;6;8;1;0.253;473.2576128323006;2;8;1954
853981;2017;12;0;40;0;51;4;2;12000;1;14;7;10;0.296;0.303;566.7867853288027;1;1;1966
856043;2017;12;0;39;0;55;2;1;NA;NA;15;6;8;0.534;0.635;1187.8204907055767;2;4;1962
861014;2017;12;0;15;0;54;2;2;12000;1;1;2;4;1.145;0.687;1285.090830101939;2;3;1963
862012;2017;12;0;35;0;47;2;2;12000;1;2;7;10;0.267;0.23;430.2341934839097;2;7;1970
865464;2017;12;0;40;0;49;2;2;12000;1;3;1;1;0.534;0.708;1324.3730825504697;2;2;1968
873202;2017;12;0;56;0;39;2;1;99999;9;5;3;9;0.445;1.39;2600.110995402758;1;10;1978
873345;2017;12;0;39;0;59;2;1;NA;NA;5;6;8;0.296;0.224;419.0106927843294;2;3;1958
875770;2017;12;0;39;0;39;2;2;12000;1;5;7;10;1.145;1.818;3400.7207119728164;1;12;1978
880393;2017;12;0;22;0;62;2;NA;NA;NA;6;2;2;0.296;0.397;742.6216296222267;2;2;1955
882011;2017;12;0;41;0;53;3;2;12000;1;7;1;1;0.534;0.265;495.7046142314611;1;10;1964
882892;2018;1;0;40;0;57;2;1;NA;NA;7;2;7;0.534;0.671;1255.1614949030584;2;4;1960
883209;2017;12;0;30;0;45;3;1;NA;NA;7;5;5;0.534;0.582;1088.6795678592844;2;6;1972
884873;2018;1;0;40;0;52;2;1;NA;NA;8;3;10;0.445;0.663;1240.196827303618;1;8;1965
894683;2017;12;0;30;0;55;2;1;99999;9;9;2;7;0.534;0.444;830.5390517689386;2;5;1962
895593;2017;12;0;40;0;49;2;3;99999;9;9;2;7;0.534;0.301;563.0456184289426;2;1;1968
895790;2017;12;0;20;0;52;5;1;NA;NA;9;3;5;0.534;0.553;1034.4326478113132;1;11;1965
896981;2017;12;0;60;0;62;2;2;13200;0;11;7;10;0.534;0.447;836.1508021187287;1;4;1955
898785;2017;12;0;35;0;41;2;1;NA;NA;13;6;8;0.296;0.202;377.8578568858685;2;1;1976
908177;2017;12;0;50;0;40;2;1;NA;NA;11;7;10;0.296;0.203;379.72844033579855;1;7;1977
908876;2017;12;0;40;0;62;2;1;NA;NA;11;7;10;0.267;0.308;576.1397025784529;2;9;1955
914809;2018;1;0;30;1;57;5;1;NA;NA;3;6;8;0.364;0.337;630.3866226264242;1;8;1960
917051;2017;12;0;25;0;56;2;1;99999;9;5;7;10;0.534;0.678;1268.2555790525687;2;2;1961
920707;2018;1;0;45;0;57;2;1;NA;NA;5;4;9;0.382;0.4;748.2333799720169;1;1;1961
921511;2017;12;0;30;0;40;2;1;NA;NA;5;4;4;0.534;1.638;3064.0156909854086;2;9;1977
923611;2018;2;0;40;0;67;3;1;NA;NA;5;5;7;0.296;0.209;390.9519410353788;1;2;1951
923720;2017;12;0;40;0;54;2;1;NA;NA;5;3;7;0.534;0.464;867.9507207675396;2;2;1963
926553;2017;12;0;34;0;67;2;2;12000;1;6;7;10;0.728;0.204;381.59902378572855;2;8;1950
932817;2017;12;0;40;0;34;1;1;NA;NA;8;5;8;0.728;3.069;5740.820607835299;2;11;1983
934406;2017;12;0;29;0;44;1;2;12000;1;8;4;9;1.145;1.617;3024.733438536878;1;8;1973
939198;2017;12;0;45;0;41;2;1;NA;NA;9;3;4;0.421;0.33;617.2925384769139;1;5;1976
948585;2017;12;0;44;0;55;2;2;12000;1;14;1;5;0.445;0.565;1056.8796492104736;1;8;1962
948893;2017;12;0;30;0;49;1;2;12000;1;14;7;10;0.534;1.277;2388.7350655606638;2;6;1968
952061;2017;12;0;40;0;46;4;1;NA;NA;11;7;10;0.572;4.291;8026.673583649811;2;9;1971
952821;2017;12;0;23;0;48;2;2;12000;1;1;3;9;0.534;0.599;1120.479486508095;2;2;1969
952840;2017;12;0;11;0;20;2;NA;NA;NA;1;3;9;0.296;0.6;1122.3500699580252;1;3;1997
953330;2017;12;0;30;0;52;2;1;NA;NA;1;1;1;1.145;1.084;2027.7124597241657;2;11;1965
953398;2017;12;0;40;0;44;2;3;12340;1;2;7;10;1.145;0.705;1318.7613322006796;1;8;1973
955429;2017;12;0;45;0;30;2;2;12000;1;3;3;4;0.572;1.217;2276.5000585648613;1;1;1987
956346;2017;12;0;48;0;63;2;1;NA;NA;4;7;10;0.534;0.363;679.0217923246053;1;2;1954
962071;2017;12;0;46;0;43;3;1;NA;NA;6;3;7;0.382;0.461;862.3389704177494;1;8;1974
962867;2017;12;0;40;0;48;1;1;NA;NA;6;2;2;0.296;0.811;1517.043177893264;2;8;1969
968214;2017;12;0;44;0;35;3;2;12000;1;9;3;4;0.296;0.208;389.0813575854487;1;3;1982
968265;2018;2;0;20;1;55;2;2;12000;1;9;1;1;0.728;0.483;903.4918063162103;2;3;1962
969999;2017;12;0;38;0;9999;1;1;NA;NA;9;1;7;0.296;3.544;6629.347746552069;1;99;1963
970100;2017;12;0;40;0;62;3;1;NA;NA;9;4;4;1.145;0.832;1556.3254303417948;1;12;1955
970376;2017;12;0;50;0;23;4;1;NA;NA;9;3;7;0.445;0.522;976.4445608634819;1;1;1994
971417;2018;1;0;30;0;55;2;2;12000;1;12;3;3;2;2.449;4581.058868878672;2;6;1962
974894;2017;12;0;31;0;41;2;2;12000;1;15;4;4;0.728;1.616;3022.862855086948;2;7;1976
981216;2017;12;0;22;0;60;2;1;NA;NA;3;4;4;0.802;1.9;3554.1085548670794;2;12;1957
982695;2017;12;0;50;0;41;4;1;NA;NA;3;3;3;0.534;0.736;1376.7494191485107;1;11;1976
991596;2018;1;0;14;0;74;2;2;12000;1;5;5;10;0.296;0.201;375.98727343593845;1;4;1943
997767;2017;12;0;45;0;64;2;2;12000;1;5;6;8;0.267;0.202;377.8578568858685;2;12;1953
1021055;2018;2;0;40;0;53;1;2;12000;1;16;3;3;0.296;0.446;834.2802186687987;1;8;1964
1024213;2017;12;0;40;0;46;2;2;12000;1;3;4;9;0.445;0.43;804.350883469918;1;2;1971
1026311;2017;12;0;35;0;47;2;1;NA;NA;4;7;10;0.267;0.374;699.5982102738358;1;8;1970
1029256;2018;1;0;36;0;58;2;2;12300;1;5;5;8;0.534;0.707;1322.5024991005398;2;4;1959
1029745;2018;1;0;60;0;49;4;NA;NA;NA;5;3;3;0.534;1.079;2018.3595424745151;2;8;1968
1030299;2017;12;0;25;0;64;2;1;NA;NA;5;5;5;0.534;0.789;1475.8903419948033;2;2;1953
1033629;2017;12;0;40;0;62;2;2;12000;1;6;3;7;0.296;0.243;454.5517783330002;2;1;1955
1036888;2017;12;0;40;0;51;1;4;12340;1;8;3;9;0.534;1.246;2330.746978612832;1;10;1966
1044975;2018;1;0;35;0;48;2;1;NA;NA;1;6;8;0.728;0.921;1722.8073573855688;2;12;1969
1045476;2018;3;0;40;1;37;2;1;NA;NA;3;3;9;0.728;2.567;4801.7877159704185;1;4;1980
1051266;2017;12;0;42;0;49;2;2;99999;9;5;5;10;0.534;0.502;939.0328918648811;1;2;1968
1054132;2017;12;0;20;1;59;2;1;NA;NA;10;4;5;0.267;0.863;1614.3135172896261;2;2;1958
1058121;2017;12;0;30;0;61;2;2;99999;9;9;1;1;0.728;0.465;869.8213042174696;2;3;1956
1058568;2017;12;0;30;0;53;2;1;NA;NA;9;1;7;0.728;0.856;1601.2194331401158;2;5;1964
1062352;2017;12;0;45;0;44;2;1;NA;NA;14;4;9;0.534;0.534;998.8915622626424;2;1;1973
1062367;2018;1;0;30;0;59;2;1;NA;NA;14;4;9;0.534;0.383;716.4334613232062;2;2;1958
1064738;2017;12;0;41;0;44;3;1;NA;NA;8;3;4;0.728;0.772;1444.0904233459923;1;12;1973
1064951;2017;12;0;40;0;31;2;1;NA;NA;15;5;7;0.445;1.259;2355.0645634619227;2;7;1986
1065755;2018;1;0;40;0;40;2;1;NA;NA;14;2;5;0.534;1.017;1902.3833685788527;2;11;1977
1067094;2018;3;0;30;1;56;2;1;NA;NA;15;3;7;0.728;1.442;2697.3813347991204;2;11;1961
1070450;2017;12;0;30;0;59;4;2;12000;1;11;7;10;0.534;0.635;1187.8204907055767;1;9;1958
1070680;2017;12;0;48;0;56;3;1;NA;NA;11;7;10;0.296;0.263;491.96344733160106;2;7;1961
1070994;2018;2;0;43;0;57;2;1;NA;NA;1;4;10;0.534;0.533;997.0209788127124;1;6;1960
1072349;2017;12;0;30;0;46;2;1;NA;NA;1;1;7;0.296;0.729;1363.6553349990006;2;8;1971
1074999;2017;12;0;32;1;61;2;1;12000;1;2;7;10;0.728;1.596;2985.451186088347;2;9;1956
1077350;2017;12;0;35;0;53;2;2;12000;1;3;4;9;0.534;0.437;817.4449676194283;2;10;1964
1081673;2017;12;0;48;0;70;4;1;NA;NA;3;4;4;0.534;0.338;632.2572060763542;1;5;1947
1087063;2018;1;0;72;0;54;4;1;NA;NA;5;6;8;0.296;0.686;1283.2202466520089;1;2;1963
1091737;2017;12;0;30;0;57;2;NA;NA;NA;5;6;8;0.534;0.638;1193.4322410553668;2;4;1960
1094674;2018;1;0;29;0;63;3;1;NA;NA;5;5;5;0.728;0.57;1066.2325664601237;2;1;1955
1095411;2017;12;0;24;0;59;2;1;NA;NA;5;6;8;0.534;1.351;2527.158240855487;1;10;1958
1099891;2018;2;0;45;0;57;2;3;12300;1;5;5;6;0.572;0.371;693.9864599240456;1;12;1960
1101283;2017;12;0;65;0;41;4;1;12000;1;6;4;10;0.445;0.444;830.5390517689386;1;4;1976
1102109;2018;1;0;20;0;32;2;2;12000;1;6;7;10;1.145;1.538;2876.9573459924045;2;12;1985
1105292;2017;12;0;45;0;44;2;1;NA;NA;6;6;8;0.534;0.799;1494.5961764941037;1;4;1973
1106761;2017;12;0;70;0;52;2;2;12000;1;7;1;4;0.534;0.485;907.2329732160704;1;7;1965
1107804;2018;2;0;40;0;55;3;2;12000;1;7;1;5;0.534;0.645;1206.5263252048771;1;7;1962
1107965;2017;12;0;23;0;56;1;NA;NA;NA;7;3;3;0.728;1.048;1960.371455526684;2;2;1961
1110102;2017;12;0;22;0;50;2;2;12000;1;7;1;1;1.145;1.697;3174.380114531281;2;6;1967
1114204;2017;12;0;45;0;60;2;1;NA;NA;8;3;5;0.296;0.603;1127.9618203078153;1;5;1957
1114645;2017;12;0;42;0;60;3;1;NA;NA;8;3;3;0.267;0.326;609.8102046771937;1;9;1957
1116785;2017;12;0;12;0;52;2;1;NA;NA;8;3;7;0.534;1.132;2117.500465320807;2;10;1965
1121727;2017;12;0;30;0;38;2;1;NA;NA;9;7;10;0.534;0.264;493.8340307815311;2;7;1979
1122977;2017;12;0;47;0;44;2;2;12000;1;9;4;9;1.145;0.766;1432.8669226464124;1;8;1973
1123380;2017;12;0;43;0;59;2;2;12000;1;9;3;9;0.296;0.235;439.5871107335599;2;7;1958
1123839;2017;12;0;40;0;32;2;1;NA;NA;9;4;7;0.534;0.557;1041.9149816110335;2;9;1985
1123884;2018;1;0;45;0;50;2;3;12300;1;9;2;7;0.728;1.332;2491.6171553068157;1;10;1967
1125244;2017;12;0;44;0;9999;2;2;12000;1;9;4;7;0.534;0.643;1202.785158305017;1;99;1954
1128820;2018;2;0;38;0;53;3;2;12000;1;9;2;9;0.728;0.207;387.21077413551865;2;9;1964
1130263;2017;12;0;40;0;58;1;1;NA;NA;9;2;4;0.534;0.697;1303.7966646012392;2;12;1959
1130425;2017;12;0;55;0;60;4;1;99999;9;9;4;4;0.445;1.731;3237.979951828903;1;1;1957
1132495;2017;12;0;40;1;50;2;1;12000;1;11;7;10;0.243;0.206;385.3401906855886;1;6;1967
1134163;2017;12;0;43;0;47;1;NA;NA;NA;12;4;9;0.534;0.94;1758.3484429342395;2;7;1970
1135661;2017;12;0;40;0;58;2;1;NA;NA;12;3;4;0.296;0.358;669.668875074955;2;8;1959
1137829;2018;1;0;45;1;46;1;3;12300;1;14;6;8;0.534;0.661;1236.4556604037577;1;2;1971
1140679;2017;12;0;40;0;50;3;1;NA;NA;11;7;10;1.145;0.654;1223.3615762542474;2;7;1967
1146355;2017;12;0;47;0;43;2;1;NA;NA;3;6;8;0.445;0.536;1002.6327291625026;1;5;1974
1147614;2017;11;0;25;0;57;3;1;NA;NA;3;7;10;0.296;0.343;641.6101233260044;2;2;1960
1148299;2017;11;0;30;0;40;2;1;NA;NA;3;4;9;0.534;0.781;1460.9256743953629;2;11;1977
1155323;2017;11;0;45;0;65;3;1;NA;NA;5;4;9;0.534;0.514;961.4798932640416;2;4;1952
1155678;2017;12;0;40;0;63;2;2;12000;1;5;6;8;0.296;0.204;381.59902378572855;2;8;1954
1157619;2017;11;0;50;0;64;3;1;NA;NA;5;6;10;0.445;0.33;617.2925384769139;1;1;1953
1158756;2017;11;0;25;0;56;2;1;NA;NA;5;7;10;1.145;1.453;2717.957752748351;2;1;1961
1160526;2017;11;0;28;0;50;7;1;NA;NA;5;4;4;0.534;0.945;1767.7013601838896;2;9;1967
1160883;2017;11;0;38;0;60;2;1;NA;NA;5;6;10;0.728;0.649;1214.0086590045973;2;6;1957
1173066;2017;11;0;55;0;45;4;1;NA;NA;7;3;3;0.421;0.505;944.6446422146712;1;11;1972
1174013;2017;11;0;50;0;53;2;2;12000;1;7;3;10;0.267;0.202;377.8578568858685;1;4;1964
1174480;2017;11;0;40;0;36;3;1;NA;NA;7;3;9;1.145;1.388;2596.369828502898;2;1;1981
1174967;2017;12;0;37;0;53;2;1;NA;NA;7;3;7;0.267;0.871;1629.2781848890666;1;8;1964
1179801;2017;12;0;45;0;60;2;2;12000;1;8;6;10;0.728;0.668;1249.549744553268;1;4;1957
1181099;2017;11;0;38;0;50;2;1;NA;NA;8;5;5;1.145;1.287;2407.440900059964;2;7;1967
1182940;2017;11;0;42;0;64;3;1;NA;NA;8;3;4;1.145;2.064;3860.884240655607;1;5;1953
1185349;2017;11;0;45;1;41;2;3;12300;1;9;7;10;0.534;0.231;432.1047769338397;2;10;1976
1186485;2017;11;0;50;0;58;2;1;NA;NA;9;3;9;0.802;0.599;1120.479486508095;1;9;1959
1189111;2017;11;0;40;0;31;3;2;12000;1;9;6;8;0.421;0.226;422.7518596841895;2;9;1986
1193670;2017;11;0;40;0;38;2;1;NA;NA;9;3;4;0.534;0.442;826.7978848690786;2;8;1979
1193678;2017;12;0;50;0;34;2;1;NA;NA;9;3;4;0.445;0.337;630.3866226264242;1;6;1983
1194226;2017;11;0;40;0;58;2;1;NA;NA;11;7;10;0.445;0.372;695.8570433739757;1;10;1959
1197247;2017;11;0;60;0;56;4;2;12000;1;12;2;3;0.534;0.506;946.5152256646012;2;6;1961
1201006;2017;12;0;42;0;50;2;3;12300;1;14;7;10;1;1.317;2463.5584035578654;2;3;1967
1201051;2017;11;0;40;0;55;2;1;NA;NA;14;7;10;0.296;0.29;542.4692004797122;2;10;1962
1201476;2017;11;0;30;0;68;2;2;12000;1;14;2;9;1.145;1.034;1934.1832872276634;2;3;1949
1202356;2017;12;0;40;0;41;2;1;NA;NA;14;2;2;1.145;1.88;3516.696885868479;1;9;1976
1203764;2017;11;0;40;0;43;2;1;NA;NA;15;6;8;0.534;0.784;1466.5374247451527;2;12;1973
1207557;2017;11;0;40;0;45;2;2;12000;1;16;3;3;0.728;2.43;4545.517783330002;2;8;1972
1209569;2017;12;0;40;0;55;2;1;21000;0;14;2;9;0.802;1.169;2186.7120529682193;2;11;1962
1221612;2018;1;0;20;0;54;2;2;12000;1;3;3;7;0.534;0.664;1242.0674107535478;2;8;1963
1234196;2017;12;0;39;0;53;2;1;12000;1;5;5;5;0.534;0.452;845.503719368379;2;4;1964
1234920;2017;12;0;16;0;24;2;NA;NA;NA;5;5;10;0.534;1.901;3555.97913831701;2;4;1993
1235542;2017;12;0;54;0;60;2;2;12000;1;5;6;8;0.296;0.224;419.0106927843294;2;1;1957
1239026;2017;12;0;40;0;54;1;1;NA;NA;6;3;7;0.296;0.581;1086.8089844093543;2;5;1963
1239099;2017;12;0;36;0;49;3;1;NA;NA;6;3;7;1;0.796;1488.9844261443136;1;3;1968
1239237;2017;12;0;38;0;60;2;1;NA;NA;6;3;3;0.534;1.531;2863.863261842894;1;7;1957
1241262;2017;12;0;30;0;40;2;2;12000;1;7;6;8;0.728;0.486;909.1035566660004;2;3;1977
1242824;2017;12;0;18;0;9999;2;1;12000;1;7;6;10;0.534;0.441;824.9273014191485;2;99;1973
1243059;2017;12;0;40;0;42;2;1;NA;NA;7;5;8;0.728;0.586;1096.1619016590046;1;1;1975
1250923;2017;12;0;55;0;51;2;3;12300;1;8;1;5;0.667;1.399;2616.946246452129;1;5;1966
1253589;2017;12;0;43;0;48;2;1;NA;NA;9;7;10;0.296;0.553;1034.4326478113132;2;4;1969
1262732;2017;12;0;32;0;54;2;1;NA;NA;11;7;10;0.728;1.208;2259.664807515491;2;1;1963
1262894;2017;12;0;18;0;40;2;1;NA;NA;11;7;10;0.534;0.536;1002.6327291625026;2;5;1977
1266800;2017;12;0;50;0;51;1;3;12300;1;14;6;8;0.534;0.73;1365.5259184489307;2;8;1966
1273774;2017;12;0;45;0;57;3;2;12000;1;3;4;4;0.445;0.317;592.9749536278233;1;6;1960
1273826;2017;12;0;20;0;54;2;1;NA;NA;5;6;8;0.296;0.248;463.9046955826504;2;1;1963
1274487;2017;12;0;23;0;48;2;1;NA;NA;8;6;8;0.534;0.735;1374.8788356985808;2;2;1969
1274691;2017;12;0;24;0;48;2;1;NA;NA;9;7;10;1.145;0.479;896.0094725164901;1;1;1969
1274755;2017;12;0;60;0;48;2;1;NA;NA;9;3;9;0.445;0.291;544.3397839296422;1;12;1969
1275174;2017;12;0;60;0;55;2;2;12000;1;10;3;7;0.534;1.901;3555.97913831701;1;10;1962
1275366;2017;12;0;38;0;40;2;1;NA;NA;13;5;8;0.296;0.21;392.8225244853088;1;4;1977
1275808;2017;12;0;35;0;42;2;1;NA;NA;16;2;5;0.534;0.637;1191.561657605437;2;12;1975
1275855;2017;12;0;45;0;36;2;1;NA;NA;5;5;10;0.382;0.606;1133.5735706576054;1;1;1981
1275985;2017;12;0;40;0;42;2;2;12000;1;8;4;7;1.145;0.999;1868.712866480112;1;10;1975
1276216;2018;1;0;50;0;49;4;1;NA;NA;12;3;9;0.296;0.507;948.3858091145313;2;2;1968
1278223;2017;12;0;30;0;35;4;1;NA;NA;2;7;10;0.802;1.112;2080.0887963222067;2;5;1982
1278600;2017;12;0;37;0;32;2;2;12000;1;13;4;6;0.445;0.576;1077.4560671597042;2;4;1985
1278817;2018;1;0;48;0;46;2;3;12300;1;9;4;5;0.445;0.442;826.7978848690786;2;1;1972
1279247;2018;3;0;38;0;48;2;1;NA;NA;14;1;4;0.728;1.187;2220.38255506696;2;8;1969
1279804;2018;1;0;45;0;42;2;1;NA;NA;12;3;7;1.145;1.562;2921.8513487907258;1;3;1975
1279840;2017;12;0;30;0;35;2;2;12000;1;9;7;10;0.534;0.26;486.35169698181096;2;1;1982
1280246;2017;12;0;60;0;41;2;1;NA;NA;15;4;5;0.472;0.332;621.0337053767739;1;11;1976
1280381;2017;12;0;42;0;62;2;1;NA;NA;7;3;7;0.728;0.724;1354.3024177493503;1;1;1955
1280759;2017;12;0;39;1;32;2;1;NA;NA;1;5;10;0.267;0.74;1384.2317529482311;2;8;1985
1280970;2017;12;0;30;0;44;2;3;12300;1;9;2;3;0.296;0.203;379.72844033579855;2;6;1973
1281039;2017;12;0;50;0;49;2;2;12000;1;9;5;8;0.445;0.281;525.6339494303419;1;7;1968
1281245;2017;12;0;40;0;40;2;1;NA;NA;3;7;10;0.296;0.304;568.6573687787328;1;12;1977
1282017;2017;12;0;54;0;20;1;NA;NA;NA;8;3;7;0.728;4.887;9141.541319808113;1;12;1997
1282722;2017;12;0;60;1;44;7;1;NA;NA;9;3;3;0.534;0.327;611.6807881271237;2;4;1973
1282738;2017;12;0;40;0;49;2;2;12000;1;8;4;7;1.145;1.169;2186.7120529682193;1;4;1968
1283623;2017;12;0;40;0;47;3;3;12300;1;4;7;10;0.534;0.212;396.5636913851689;2;4;1970
1284299;2017;12;0;24;0;37;3;1;NA;NA;8;2;2;0.534;0.343;641.6101233260044;2;5;1980
1285834;2017;12;0;45;0;50;2;2;12000;1;16;4;4;0.445;0.345;645.3512902258644;1;8;1967
1286408;2018;1;0;44;0;29;1;1;NA;NA;6;3;9;0.534;1.711;3200.568282830302;2;1;1989
1286514;2017;12;0;40;0;44;2;1;NA;NA;13;2;7;0.534;0.456;852.9860531680991;2;3;1973
1290768;2018;1;0;37;1;53;2;1;NA;NA;2;7;10;0.534;0.369;690.2452930241855;2;6;1964
1291401;2017;12;0;30;1;56;4;1;NA;NA;3;2;2;0.534;1.792;3352.0855422746354;1;8;1961
1291922;2018;1;0;42;0;50;2;1;NA;NA;3;4;9;0.445;3.914;7321.463623026185;1;2;1967
1292569;2017;12;0;50;0;9999;1;NA;NA;NA;3;3;7;0.728;1.157;2164.2650515690584;1;99;1972
1294054;2017;12;0;45;0;33;2;1;12000;1;5;6;8;0.267;0.35;654.7042074755146;1;3;1984
1300085;2017;12;0;26;0;39;3;2;12000;1;5;4;4;0.534;0.779;1457.1845074955027;2;8;1978
1302645;2017;12;0;43;0;52;2;1;NA;NA;6;3;7;0.445;0.478;894.1388890665601;2;3;1965
1303941;2017;12;0;15;0;60;2;2;12000;1;7;1;1;0.728;0.427;798.7391331201278;1;4;1957
1305684;2018;3;0;39;0;45;2;1;NA;NA;10;3;7;0.267;0.397;742.6216296222267;2;1;1973
