intnr;int_jahr;int_mon;mobil;az;nt;zpalter;Stib;lguelt;x1216;y1216;Bula;gkpol;BIK10;des2018;gew2018;gew2018_hr17;S1;S2_m;S2_j
788181;2017;12;0;45;0;33;2;2;12000;1;5;6;8;0.445;0.847;1584.3841820907453;1;8;1984
790342;2017;12;0;45;0;55;2;3;12300;1;6;7;10;0.445;0.953;1782.6660277833298;2;10;1962
791434;2017;12;0;60;0;49;2;1;99999;9;6;6;8;0.534;1.031;1928.571536877873;1;9;1968
795102;2017;12;0;40;0;62;2;1;21000;0;7;6;8;0.296;0.203;379.72844033579855;2;2;1955
797092;2017;12;0;24;0;58;2;1;NA;NA;8;5;10;0.534;0.576;1077.4560671597042;2;3;1959
798205;2017;12;0;40;0;51;2;2;99999;9;8;3;5;0.728;0.792;1481.5020923445934;2;9;1966
798230;2017;12;0;38;0;65;2;2;12000;1;8;1;5;0.728;0.957;1790.14836158305;2;8;1952
800458;2017;12;0;40;0;45;2;3;99999;9;8;2;9;0.296;0.25;467.6458624825105;2;10;1972
802682;2017;12;0;40;0;38;2;2;12000;1;8;3;3;0.382;0.397;742.6216296222267;1;5;1979
804260;2017;12;0;25;0;38;2;1;NA;NA;9;3;9;0.296;0.326;609.8102046771937;2;2;1979
806116;2017;12;0;40;0;52;2;2;12000;1;9;3;8;1.145;1.165;2179.229719168499;1;7;1965
806829;2017;12;0;40;0;59;1;NA;NA;NA;9;5;8;0.667;1.46;2731.0518368978614;2;11;1958
808706;2017;12;0;40;0;55;2;2;12000;1;9;3;7;0.728;0.654;1223.3615762542474;1;6;1962
812097;2017;12;0;52;0;45;2;1;NA;NA;12;5;7;0.572;0.437;817.4449676194283;2;6;1972
817706;2017;12;0;37;0;58;3;3;12300;1;15;6;8;0.572;0.231;432.1047769338397;1;12;1959
820950;2017;12;0;45;0;53;2;1;NA;NA;11;7;10;0.445;0.235;439.5871107335599;2;3;1964
828777;2017;12;0;40;0;51;2;3;12300;1;5;6;8;0.445;0.447;836.1508021187287;1;4;1966
834670;2017;12;0;60;0;45;3;1;NA;NA;6;4;9;0.534;0.479;896.0094725164901;2;4;1972
836892;2017;12;0;42;0;50;2;NA;NA;NA;7;5;6;1.145;1.8;3367.050209874076;2;3;1967
845281;2017;12;0;40;0;59;2;1;NA;NA;9;3;7;0.296;0.211;394.69310793523886;2;8;1958
857492;2017;12;0;38;0;35;1;1;NA;NA;16;6;8;0.296;0.345;645.3512902258644;1;9;1982
859520;2017;12;0;42;0;42;2;1;NA;NA;11;7;10;0.296;0.204;381.59902378572855;2;3;1975
861035;2017;12;0;20;0;61;2;NA;NA;NA;1;3;4;0.296;0.21;392.8225244853088;2;12;1956
861192;2017;12;0;10;0;53;2;1;NA;NA;1;3;3;0.728;0.348;650.9630405756546;2;6;1964
864498;2017;12;0;15;0;36;2;1;NA;NA;3;3;3;1.145;2.375;4442.635693583849;2;10;1981
866106;2017;12;0;60;0;48;2;1;NA;NA;3;4;5;0.296;0.301;563.0456184289426;2;3;1969
867188;2017;12;0;40;0;50;2;2;12000;1;5;4;10;0.267;0.312;583.6220363781731;1;11;1967
873639;2017;12;0;40;0;37;2;2;12000;1;5;3;7;0.534;1.265;2366.288064161503;1;5;1980
877846;2017;12;0;45;0;47;2;1;NA;NA;6;4;10;0.445;0.447;836.1508021187287;1;5;1970
878351;2017;12;0;39;0;53;2;1;NA;NA;6;7;10;0.728;0.489;914.7153070157905;1;5;1964
881232;2017;12;0;10;0;77;2;2;12000;1;7;4;8;0.728;0.468;875.4330545672598;2;7;1940
883947;2017;12;0;40;0;49;2;3;12300;1;10;3;7;0.802;0.924;1728.4191077353587;1;5;1968
889418;2017;12;0;20;0;41;2;2;12000;1;8;4;4;0.296;0.227;424.6224431341195;2;7;1976
890544;2018;1;0;45;0;53;2;1;NA;NA;9;7;10;0.445;0.253;473.2576128323006;1;7;1964
894487;2017;12;0;50;0;49;1;NA;NA;NA;9;1;1;0.802;1.861;3481.1558003198083;1;6;1968
894537;2017;12;0;40;0;47;2;2;12000;1;9;5;8;0.534;0.305;570.5279522286628;1;11;1970
897315;2017;12;0;42;1;50;2;1;NA;NA;12;6;10;0.445;0.408;763.1980475714571;1;11;1967
898903;2017;12;0;45;0;44;3;2;12000;1;13;6;8;0.534;0.452;845.503719368379;1;5;1973
901420;2017;12;0;60;0;46;2;3;12300;1;14;4;10;0.572;0.608;1137.3147375574656;1;7;1971
905073;2017;12;0;40;0;60;2;2;12000;1;15;3;7;0.267;0.212;396.5636913851689;1;8;1957
905636;2017;12;0;40;0;56;2;3;12340;1;15;4;5;1.415;2.129;3982.4721649010594;2;2;1961
905887;2017;12;0;40;0;41;1;1;NA;NA;15;4;4;0.802;1.656;3097.686193084149;1;3;1976
909994;2017;12;0;50;0;59;3;1;NA;NA;1;3;7;0.296;0.281;525.6339494303419;1;6;1958
915229;2017;12;0;39;0;55;1;2;12000;1;3;4;5;0.728;0.859;1606.8311834899062;1;2;1962
915518;2017;12;0;22;0;37;2;1;NA;NA;3;4;4;0.267;0.229;428.3636100339796;2;5;1980
915575;2017;12;0;50;0;45;2;2;12000;1;3;3;4;0.364;0.319;596.7161205276834;2;1;1972
918399;2017;12;0;60;1;61;4;1;21000;0;5;6;8;0.728;0.66;1234.5850769538279;1;7;1956
920954;2017;12;0;20;0;55;5;1;NA;NA;5;3;9;3;3.351;6268.325140715571;2;3;1962
925015;2017;12;0;25;0;49;2;1;NA;NA;5;6;8;0.534;0.589;1101.7736520087947;2;11;1968
935864;2017;12;0;50;0;45;2;1;NA;NA;8;4;6;0.267;1.056;1975.3361231261244;2;11;1972
936031;2017;12;0;42;0;61;3;1;NA;NA;8;4;5;0.296;0.293;548.0809508295023;2;10;1956
939099;2017;12;0;38;0;28;2;1;NA;NA;9;2;4;1.145;1.689;3159.415446931841;2;10;1989
943967;2017;12;0;20;0;50;2;1;NA;NA;11;7;10;1.145;0.855;1599.348849690186;2;3;1967
944369;2017;12;0;45;0;40;2;2;12000;1;11;7;10;1.145;0.517;967.0916436138317;1;7;1977
948564;2017;12;0;50;0;56;4;3;12300;1;14;3;5;0.728;0.811;1517.043177893264;1;4;1961
951247;2017;12;0;44;0;44;2;1;12300;1;16;4;5;0.296;0.704;1316.8907487507495;1;5;1973
956119;2017;12;0;30;0;37;2;2;12000;1;3;3;3;1.145;1.422;2659.9696658005196;2;2;1980
967836;2018;2;0;40;0;35;2;1;NA;NA;9;3;9;0.728;0.698;1305.6672480511693;2;2;1983
968301;2017;12;0;20;0;9999;2;1;NA;NA;9;4;8;0.534;0.496;927.8093911653008;2;99;1972
969292;2017;12;0;25;1;38;5;2;12300;1;9;7;10;0.534;0.297;555.5632846292224;2;11;1979
971541;2017;12;0;45;0;51;1;1;NA;NA;13;6;8;1.145;1.31;2450.4643194083546;1;4;1966
975974;2018;1;0;28;0;44;2;1;NA;NA;11;7;10;1.145;0.734;1373.0082522486507;2;8;1973
978192;2017;12;0;70;0;42;2;2;12000;1;1;1;7;0.243;0.396;740.7510461722967;1;7;1975
981859;2018;1;0;40;1;43;4;3;12300;1;3;7;10;0.445;0.431;806.2214669198481;1;11;1974
981928;2017;12;0;25;0;36;2;3;12300;1;3;7;10;1.145;1.361;2545.864075354787;2;10;1981
985842;2017;12;0;45;1;52;1;1;NA;NA;3;3;3;1;2.035;3806.6373206076355;1;9;1965
998268;2018;1;0;60;0;63;4;2;12000;1;5;5;6;0.296;0.389;727.6569620227864;1;9;1954
999302;2018;1;0;25;1;48;2;2;12000;1;6;4;10;1.145;0.899;1681.6545214871078;2;11;1969
999413;2018;1;0;45;0;55;2;2;12000;1;6;7;10;0.572;0.354;662.1865412752348;1;9;1962
1005180;2017;12;0;30;0;48;2;1;NA;NA;8;7;10;0.728;0.891;1666.6898538876674;2;12;1969
1008543;2018;1;0;80;0;64;3;1;NA;NA;8;3;3;0.296;0.237;443.32827763341993;2;12;1953
1009278;2018;1;0;30;0;78;2;1;NA;NA;8;3;3;0.728;1.99;3722.461065360784;2;12;1939
1009779;2017;12;0;20;0;63;4;1;NA;NA;9;7;10;0.296;0.409;765.0686310213872;2;2;1954
1009837;2017;12;0;50;0;60;2;2;99999;9;9;7;10;1.145;0.651;1217.7498259044573;1;5;1957
1009858;2017;12;0;12;0;24;2;NA;NA;NA;9;7;10;1.145;0.736;1376.7494191485107;2;3;1993
1012131;2017;12;0;38;0;61;2;2;12000;1;9;6;8;0.296;0.204;381.59902378572855;2;3;1956
1012240;2018;1;0;40;0;39;1;1;NA;NA;9;3;7;1.145;1.585;2964.8747681391164;1;6;1978
1013402;2017;12;0;33;0;45;2;2;12000;1;9;4;7;0.421;0.262;490.092863881671;2;12;1972
1014960;2017;12;0;14;0;58;1;NA;NA;NA;9;3;3;1.145;2.717;5082.375233459924;2;8;1959
1016384;2017;12;0;40;0;53;1;1;12000;1;12;3;4;1.145;0.72;1346.82008394963;1;11;1964
1018027;2017;12;0;51;0;30;2;1;NA;NA;14;4;4;0.728;0.448;838.0213855686588;1;7;1987
1020869;2017;12;0;35;0;40;2;2;12000;1;16;2;4;0.534;1.355;2534.640574655207;2;2;1977
1023260;2017;12;0;47;0;37;5;1;NA;NA;2;7;10;0.728;0.685;1281.349663202079;1;9;1980
1030661;2017;12;0;10;0;76;2;1;NA;NA;5;6;8;0.728;0.771;1442.2198398960625;2;7;1941
1033147;2018;1;0;45;0;52;2;1;21000;0;6;6;10;0.267;0.206;385.3401906855886;2;10;1965
1033515;2017;12;0;60;1;44;4;1;NA;NA;6;6;8;0.728;1.548;2895.663180491705;1;10;1973
1036863;2018;1;0;30;0;65;2;1;NA;NA;8;2;9;0.728;0.329;615.4219550269838;1;10;1952
1036901;2017;12;0;35;1;54;1;1;NA;NA;8;3;9;0.667;2.535;4741.929045572656;2;10;1963
1038024;2017;12;0;45;0;31;2;3;12300;1;9;7;10;0.728;0.338;632.2572060763542;1;8;1986
1038990;2017;12;0;40;0;50;2;1;NA;NA;9;3;6;0.802;1.374;2570.181660203878;1;7;1967
1039231;2017;12;0;26;0;29;2;1;NA;NA;9;3;7;0.382;0.31;579.880869478313;2;11;1988
1039472;2017;12;0;50;0;47;2;3;12300;1;9;1;9;0.364;0.202;377.8578568858685;2;11;1970
1040125;2017;12;0;30;0;60;2;NA;NA;NA;9;3;7;0.534;0.582;1088.6795678592844;1;12;1957
1040619;2017;12;0;43;0;58;2;1;NA;NA;9;3;4;0.572;0.425;794.9979662202678;1;5;1959
1042078;2018;1;0;10;0;57;2;2;12000;1;13;2;2;0.296;0.428;800.6097165700579;2;4;1960
1047032;2017;12;0;45;0;58;5;2;99999;9;3;3;5;0.267;0.263;491.96344733160106;1;1;1959
1048484;2018;2;0;42;0;38;2;1;NA;NA;5;5;6;0.296;0.385;720.1746282230662;2;5;1979
1051004;2017;12;0;45;0;54;2;1;NA;NA;5;3;3;0.296;0.32;598.5867039776134;1;2;1963
1054227;2017;12;0;20;0;55;2;1;NA;NA;10;3;3;0.534;0.272;508.7986983809715;2;1;1962
1059096;2017;12;0;40;0;20;2;NA;NA;NA;12;1;7;0.728;1.625;3039.6981061363185;1;8;1997
1062173;2017;12;0;14;0;64;2;2;12000;1;14;7;10;0.728;0.208;389.0813575854487;2;6;1953
1063463;2018;1;0;40;0;45;2;1;NA;NA;16;2;7;0.534;1.339;2504.711239456326;2;8;1972
1064410;2017;12;0;20;0;39;6;1;NA;NA;9;5;8;0.534;1.453;2717.957752748351;2;8;1978
1064636;2017;12;0;40;0;43;2;2;12000;1;12;3;9;0.534;1.402;2622.5579968019188;2;5;1974
1065167;2018;2;0;42;0;47;3;3;12300;1;14;7;10;0.445;0.327;611.6807881271237;1;3;1970
1066611;2017;12;0;40;1;36;4;5;12345;1;14;2;5;0.296;0.449;839.8919690185888;1;2;1981
1069311;2017;12;0;40;0;54;3;4;12340;1;11;7;10;0.534;0.413;772.5509648211073;1;4;1963
1071265;2017;12;0;40;0;57;2;1;NA;NA;1;3;10;0.728;0.656;1227.1027431541077;1;12;1960
1072144;2017;12;0;35;0;63;2;1;NA;NA;1;2;8;0.728;0.898;1679.7839380371777;2;11;1954
1073056;2018;1;0;40;0;55;2;1;NA;NA;1;3;3;0.534;0.536;1002.6327291625026;2;8;1962
1077548;2018;1;0;30;0;53;3;1;12000;1;3;2;9;1.145;1.532;2865.7338452928248;1;4;1964
1078532;2017;12;0;20;0;71;2;1;NA;NA;3;4;9;0.534;2.004;3748.6492336598044;2;9;1946
1081279;2017;12;0;38;0;56;2;1;NA;NA;3;5;5;1.145;1.418;2652.487332000799;2;12;1961
1084878;2017;12;0;40;0;54;2;2;12000;1;5;7;10;0.267;0.215;402.175441734959;2;7;1963
1087200;2017;12;0;42;0;55;1;NA;NA;NA;5;6;8;0.296;1.143;2138.076883270038;1;5;1962
1093977;2018;2;0;37;0;62;2;2;12000;1;5;5;7;0.296;0.858;1604.9606000399758;1;1;1956
1099290;2018;2;0;11;0;58;2;1;NA;NA;5;6;8;0.333;0.398;744.4922130721568;2;3;1959
1102507;2017;12;0;40;0;52;2;3;12340;1;6;6;10;0.296;0.299;559.3044515290826;2;5;1965
1103164;2017;12;0;40;0;47;2;1;NA;NA;6;3;9;1.145;2.332;4362.200605236857;2;5;1970
1103302;2018;1;0;40;0;57;1;NA;NA;NA;6;6;8;0.267;0.439;821.1861345192884;2;6;1960
1109793;2018;2;0;37;0;55;3;2;12000;1;7;4;4;0.296;0.261;488.22228043174096;1;4;1962
1110089;2017;12;0;38;0;44;4;1;NA;NA;7;2;2;1.145;4.831;9036.788646612034;2;9;1973
1110995;2017;12;0;42;1;53;2;1;NA;NA;10;4;5;0.267;0.206;385.3401906855886;2;1;1964
1114639;2017;12;0;30;0;64;2;1;NA;NA;8;3;3;0.296;0.2;374.11668998600845;2;10;1953
1118178;2018;1;0;30;0;63;2;1;NA;NA;8;4;7;0.296;0.372;695.8570433739757;2;10;1954
1121434;2018;3;0;50;0;51;2;1;NA;NA;9;7;10;0.534;0.228;426.4930265840496;2;10;1966
1121746;2018;2;0;42;0;59;2;1;NA;NA;9;7;10;0.267;0.208;389.0813575854487;1;8;1958
1123426;2017;12;0;40;0;52;2;2;12000;1;9;1;9;0.296;0.209;390.9519410353788;2;7;1965
1123550;2017;12;0;40;0;49;1;1;NA;NA;9;2;9;0.728;0.935;1748.9955256845892;1;3;1968
1124212;2017;12;0;25;0;36;2;1;NA;NA;9;2;4;1.145;1.36;2543.993491904857;2;4;1981
1124518;2017;12;0;34;0;56;1;1;NA;NA;9;3;4;0.296;0.628;1174.7264065560664;2;2;1961
1125705;2018;1;0;10;1;58;4;1;NA;NA;9;3;4;0.572;0.489;914.7153070157905;2;12;1959
1128899;2018;2;0;40;0;43;1;1;NA;NA;9;3;9;0.728;0.966;1806.9836126324205;1;1;1975
1130112;2017;12;0;70;0;64;4;1;NA;NA;9;1;7;0.333;0.666;1245.8085776534078;1;7;1953
1131445;2017;12;0;41;0;48;1;NA;NA;NA;9;4;7;0.296;0.97;1814.4659464321408;1;1;1969
1132651;2017;12;0;39;0;41;2;1;NA;NA;11;7;10;0.572;0.61;1141.0559044573256;1;10;1976
1135996;2018;2;0;40;0;49;2;2;12300;1;12;3;3;0.728;0.702;1313.1495818508893;1;11;1968
1139810;2018;2;0;45;1;49;2;1;NA;NA;14;7;10;0.267;0.203;379.72844033579855;1;7;1968
1139979;2017;12;0;37;0;53;2;1;12000;1;14;3;9;0.534;0.778;1455.3139240455728;2;5;1964
1140152;2017;11;0;40;0;32;2;1;NA;NA;11;7;10;0.534;0.483;903.4918063162103;1;6;1985
1140273;2017;11;0;32;0;32;2;NA;NA;NA;11;7;10;1.145;0.548;1025.0797305616632;2;5;1985
1144925;2017;11;0;20;0;37;2;1;NA;NA;2;7;10;0.534;0.37;692.1158764741156;2;6;1980
1145875;2017;12;0;40;0;56;2;2;12000;1;2;7;10;0.296;0.231;432.1047769338397;2;10;1961
1147481;2017;11;0;48;0;40;2;1;NA;NA;3;4;10;1.145;0.925;1730.289691185289;1;5;1977
1157550;2017;11;0;42;0;59;2;1;NA;NA;5;6;10;0.267;0.339;634.1277895262843;2;11;1958
1160008;2017;12;0;43;0;53;1;NA;NA;NA;5;4;7;1.145;4.065;7603.921723965622;1;6;1964
1163855;2017;11;0;30;0;61;2;1;NA;NA;5;5;6;0.572;0.586;1096.1619016590046;1;12;1955
1165814;2017;11;0;40;0;50;1;2;12000;1;5;6;8;0.534;4.856;9083.553232860284;1;8;1967
1166937;2017;11;0;40;0;48;3;2;12000;1;5;4;4;0.296;0.244;456.4223617829302;1;2;1969
1167851;2017;11;0;40;0;42;2;1;NA;NA;6;7;10;0.472;1.797;3361.4384595242855;2;2;1975
1168105;2017;12;0;43;0;47;3;2;12000;1;6;7;10;0.728;0.528;987.6680615630622;2;9;1970
1172884;2017;11;0;60;0;47;2;1;NA;NA;7;1;4;0.267;0.445;832.4096352188686;1;1;1970
1173693;2017;12;0;40;0;35;3;3;12300;1;7;1;5;0.728;1.146;2143.688633619828;2;6;1982
1176438;2017;11;0;44;0;58;2;2;12000;1;10;4;4;1.145;1.696;3172.5095310813513;1;9;1959
1176595;2017;12;0;19;0;45;2;1;NA;NA;8;4;10;0.534;0.414;774.4215482710373;2;5;1972
1176960;2017;12;0;45;0;34;2;2;12000;1;8;7;10;0.267;0.206;385.3401906855886;1;6;1983
1179674;2018;1;0;32;0;47;2;1;NA;NA;8;6;10;0.296;0.251;469.51644593244055;2;12;1970
1180375;2017;11;0;30;0;55;2;2;12000;1;8;3;9;0.296;0.24;448.94002798321003;2;10;1962
1182844;2017;11;0;35;0;55;4;1;NA;NA;8;3;4;0.296;0.612;1144.7970713571858;2;5;1962
1183243;2017;12;0;43;0;56;9;2;12000;1;8;2;2;0.296;1.558;2914.3690149910053;1;2;1961
1185481;2017;12;0;21;1;56;2;2;12000;1;9;7;10;0.296;0.213;398.43427483509896;2;12;1961
1185559;2017;11;0;60;0;30;2;2;12000;1;9;7;10;0.728;0.608;1137.3147375574656;2;8;1987
1185876;2018;1;0;38;0;26;2;1;NA;NA;9;7;10;1.145;0.736;1376.7494191485107;2;6;1991
1186110;2017;11;0;18;0;49;2;2;12000;1;9;3;10;0.534;0.248;463.9046955826504;2;10;1968
1187141;2017;12;0;33;0;49;2;2;12000;1;9;2;7;0.296;0.318;594.8455370777533;1;10;1968
1188695;2017;11;0;39;1;51;2;2;12000;1;9;3;3;1;1.317;2463.5584035578654;2;6;1966
1191552;2017;11;0;50;0;59;2;1;NA;NA;9;3;4;0.728;0.595;1112.9971527083749;1;11;1958
1191900;2017;11;0;30;1;53;5;1;NA;NA;9;6;8;0.296;0.218;407.7871920847491;2;8;1964
1192719;2017;11;0;40;0;52;2;1;NA;NA;9;6;10;0.572;0.552;1032.5620643613834;2;11;1965
1196680;2017;11;0;28;0;52;2;2;12000;1;12;5;7;0.296;0.267;499.4457811313212;2;4;1965
1198372;2017;11;0;45;0;35;2;1;NA;NA;13;3;7;0.728;1.796;3359.5678760743554;2;6;1982
1199995;2017;11;0;38;0;58;1;1;NA;NA;14;2;5;2;3.072;5746.432358185089;2;11;1959
1200112;2017;11;0;40;0;50;2;1;NA;NA;14;5;5;0.267;0.558;1043.7855650609636;2;1;1967
1201890;2017;12;0;45;1;39;4;1;NA;NA;14;4;5;0.445;0.911;1704.1015228862684;2;7;1978
1205943;2017;11;0;20;0;9999;2;1;NA;NA;15;3;4;0.296;0.437;817.4449676194283;2;99;1968
1206408;2017;12;0;45;0;43;2;4;12340;1;16;6;8;0.802;0.462;864.2095538676793;1;2;1974
1213175;2018;2;0;20;0;35;2;2;12000;1;16;1;5;0.534;1.774;3318.4150401758943;2;6;1982
1216202;2017;12;0;37;0;29;2;2;12000;1;11;7;10;1.145;1.059;1980.9478734759143;2;4;1988
1232458;2018;2;0;40;0;53;2;1;NA;NA;5;5;6;1.145;0.714;1335.5965832500501;1;6;1964
1232813;2017;12;0;40;1;65;5;1;NA;NA;5;4;4;0.267;0.319;596.7161205276834;1;12;1952
1232861;2017;12;0;10;0;30;2;1;NA;NA;5;4;4;0.296;0.749;1401.0670039976014;1;4;1987
1235700;2018;1;0;42;0;59;2;2;99999;9;5;6;8;0.296;3.662;6850.076593643814;1;5;1958
1242795;2017;12;0;37;0;34;2;1;NA;NA;7;6;10;0.296;0.257;480.7399466320208;1;12;1983
1249432;2017;12;0;40;0;55;2;2;12000;1;8;4;4;1.145;1.056;1975.3361231261244;2;6;1962
1253362;2018;1;0;60;1;36;2;2;12000;1;9;7;10;0.802;0.373;697.7276268239057;1;11;1981
1253727;2017;12;0;55;0;37;2;3;12300;1;9;7;10;0.296;0.206;385.3401906855886;1;11;1980
1253749;2017;12;0;60;0;64;4;NA;NA;NA;9;7;10;0.534;0.415;776.2921317209674;1;8;1953
1255433;2017;12;0;12;0;42;2;1;NA;NA;9;2;4;0.534;1.233;2306.429393763742;2;9;1975
1257167;2017;12;0;20;0;42;2;1;NA;NA;9;4;7;1.145;0.717;1341.20833359984;2;10;1975
1258355;2018;2;0;30;0;60;2;3;12300;1;9;4;6;0.267;0.269;503.1869480311813;2;11;1957
1259161;2017;12;0;40;0;50;2;1;NA;NA;9;6;10;0.728;0.448;838.0213855686588;2;4;1967
1261046;2017;12;0;40;0;9999;2;NA;NA;NA;9;6;10;0.296;0.222;415.2695258844693;1;99;1966
1263405;2017;12;0;35;1;51;2;2;12000;1;11;7;10;0.296;0.201;375.98727343593845;2;8;1966
1265101;2017;12;0;42;0;44;2;1;NA;NA;12;3;3;0.802;1.572;2940.557183290026;1;4;1973
1269259;2017;12;0;45;0;53;2;2;12000;1;14;7;10;1.415;1.118;2091.3122970217873;1;10;1964
1269467;2018;1;0;70;0;35;4;1;NA;NA;14;7;10;0.267;0.304;568.6573687787328;1;3;1982
1270592;2018;1;0;40;0;45;3;3;12300;1;15;3;7;0.296;0.28;523.7633659804118;2;3;1972
1271170;2017;12;0;65;0;55;4;1;NA;NA;15;2;4;0.243;0.231;432.1047769338397;2;2;1962
1273692;2017;12;0;40;0;50;2;1;NA;NA;3;5;10;0.445;0.593;1109.2559858085149;1;9;1967
1273993;2017;12;0;45;0;38;2;2;12000;1;5;3;7;0.534;0.698;1305.6672480511693;1;4;1979
1274859;2017;12;0;50;0;43;1;1;NA;NA;9;4;7;0.267;2.19;4096.5777553467915;1;9;1974
1275130;2018;1;0;20;0;53;2;1;NA;NA;9;4;10;0.534;0.366;684.6335426743954;2;8;1964
1275197;2017;12;0;45;0;63;4;1;NA;NA;11;7;10;0.728;0.644;1204.6557417549473;2;2;1954
1275241;2017;12;0;41;0;51;3;3;12300;1;11;7;10;0.445;0.521;974.5739774135518;2;4;1966
1276127;2018;1;0;38;0;36;1;2;99999;9;14;7;10;0.728;0.693;1296.314330801519;1;5;1981
1276519;2017;12;0;50;1;39;4;2;12000;1;9;1;7;0.534;0.506;946.5152256646012;1;9;1978
1276562;2017;12;0;50;0;44;2;2;12000;1;9;7;10;0.572;1.26;2356.935146911853;1;10;1973
1276705;2018;1;0;40;0;48;2;1;NA;NA;7;1;7;0.534;0.43;804.350883469918;2;6;1969
1278443;2017;12;0;40;0;49;2;2;12000;1;8;5;10;0.534;0.781;1460.9256743953629;1;7;1968
1278444;2018;1;0;20;1;49;5;4;12340;1;8;6;8;0.534;0.687;1285.090830101939;1;8;1968
1278838;2017;12;0;10;0;62;3;2;12000;1;9;2;4;0.534;0.388;725.7863785728563;1;2;1955
1279444;2017;12;0;32;1;51;2;1;NA;NA;8;4;4;0.296;0.212;396.5636913851689;2;6;1966
1279537;2017;12;0;35;0;27;2;1;NA;NA;3;3;7;0.534;1.851;3462.4499658205077;2;12;1990
1279838;2017;12;0;40;1;42;2;2;12000;1;9;7;10;0.296;0.244;456.4223617829302;2;5;1975
1280740;2017;12;0;44;0;42;2;1;NA;NA;11;7;10;0.382;0.3;561.1750349790126;1;1;1975
1280964;2018;1;0;40;0;35;1;1;NA;NA;9;4;7;0.728;2.277;4259.318515490706;1;3;1982
1281510;2017;12;0;43;0;49;2;2;12000;1;9;7;10;0.728;1.222;2285.8529758145114;2;9;1968
1282208;2017;12;0;45;0;51;2;1;NA;NA;7;6;8;0.445;1.35;2525.2876574055567;2;12;1966
1283332;2017;12;0;40;0;48;2;2;12000;1;5;5;5;0.534;0.657;1228.9733266040375;2;8;1969
1283860;2017;12;0;40;0;51;2;2;12000;1;8;4;10;0.445;0.334;624.774872276634;2;5;1966
1284008;2017;12;0;35;0;38;2;1;NA;NA;11;7;10;1.145;0.427;798.7391331201278;1;8;1979
1284906;2017;12;0;40;0;34;3;2;12000;1;5;6;8;0.534;0.562;1051.2678988606838;1;1;1983
1285539;2017;12;0;40;0;25;2;1;NA;NA;2;7;10;0.534;1.138;2128.7239660203877;2;11;1992
1285687;2017;12;0;45;0;42;2;2;12000;1;8;3;7;1.145;1.136;2124.9827991205275;1;7;1975
1285692;2017;12;0;38;0;41;3;1;12000;1;8;7;10;1.145;0.77;1440.3492564461324;1;10;1976
1285893;2017;12;0;42;0;43;2;1;NA;NA;11;7;10;1.145;0.931;1741.513191884869;1;8;1974
1286468;2017;12;0;30;0;35;2;1;NA;NA;11;7;10;0.534;0.268;501.3163645812513;2;10;1982
1286523;2017;12;0;41;0;49;2;3;12300;1;11;7;10;0.534;0.33;617.2925384769139;2;8;1968
1286616;2017;12;0;39;0;43;2;1;NA;NA;8;4;4;0.728;1.271;2377.511564861083;2;5;1974
1286999;2017;12;0;20;0;49;4;2;12000;1;11;7;10;1.145;1.324;2476.6524877073757;1;11;1968
1287688;2017;12;0;10;0;48;1;1;99999;9;6;2;2;0.728;0.875;1636.7605186887868;1;9;1969
1288317;2017;12;0;12;1;49;2;1;NA;NA;7;6;8;0.802;0.607;1135.4441541075355;2;3;1968
1290021;2018;1;0;40;0;55;1;1;NA;NA;1;3;3;0.445;0.91;1702.2309394363383;1;11;1962
1290389;2018;1;0;35;1;55;2;2;12000;1;2;7;10;0.728;0.477;892.2683056166301;2;5;1962
1291899;2017;12;0;48;0;38;2;2;12000;1;3;4;9;0.445;0.488;912.8447235658604;1;6;1979
1296156;2018;3;0;48;0;49;2;1;NA;NA;5;3;9;0.728;2.355;4405.224024585249;1;12;1968
1298676;2017;12;0;20;0;51;5;1;NA;NA;5;7;10;0.534;0.515;963.3504767139716;2;8;1966
1298969;2018;1;0;60;0;68;4;3;12300;1;5;5;8;0.534;0.796;1488.9844261443136;1;10;1949
1302215;2017;12;0;24;0;35;2;1;NA;NA;6;3;7;0.802;1.399;2616.946246452129;2;2;1982
1304067;2018;2;0;37;0;57;2;1;12000;1;7;3;5;0.267;0.285;533.1162832300619;2;4;1960
1310488;2017;12;0;40;0;54;2;1;NA;NA;8;3;7;0.296;0.317;592.9749536278233;1;1;1963
1311435;2018;1;0;20;0;42;2;1;NA;NA;9;7;10;0.534;0.21;392.8225244853088;2;7;1975
1311455;2018;1;0;42;0;53;5;1;NA;NA;9;7;10;0.534;1.576;2948.0395170897464;2;2;1964
1313077;2017;12;0;60;1;45;4;1;NA;NA;9;3;3;1.415;1.35;2525.2876574055567;2;11;1972
1317754;2018;1;0;45;0;53;2;1;NA;NA;11;7;10;0.534;0.593;1109.2559858085149;1;10;1964
1318330;2018;1;0;15;0;64;2;3;12300;1;11;7;10;0.534;0.368;688.3747095742553;2;4;1953
1326726;2017;12;0;32;0;55;2;2;12000;1;14;7;10;1.145;0.894;1672.3016042374575;2;5;1962
1329360;2017;12;0;40;0;55;2;1;NA;NA;15;4;4;0.445;0.427;798.7391331201278;1;7;1962
1334579;2017;12;0;37;0;51;1;2;12000;1;12;3;7;1.145;1.573;2942.427766739956;2;9;1966
